 Net Value Growth Rate, Net Income to Stockholder's Equity, Persistent EPS in the Last Four Seasons, Net Income to Total Assets, Interest Expense Ratio, Borrowing dependency, Degree of Financial Leverage (DFL), Net profit before tax/Paid-in capital, Net Value Per Share (A), Interest Coverage Ratio (Interest expense to EBIT), Interest-bearing debt interest rate, Non-industry income and expenditure/revenue, Cash/Current Liability, Cash/Total Assets, Total debt/Total net worth, Fixed Assets Turnover Frequency, Net worth/Assets, Debt ratio %, Continuous interest rate (after tax), ROA(A) before interest and % after tax, Retained Earnings to Total Assets, Per Share Net profit before tax (Yuan ¥), Total assets to GNP price, Inventory/Working Capital, ROA(B) before interest and depreciation after tax, No-credit Interval, Net Value Per Share (B), Equity to Liability, Total income/Total expense, Operating Expense Rate, Liability to Equity, Average Collection Days, Operating profit per person, Current Liability to Equity, Accounts Receivable Turnover, Total Asset Return Growth Rate Ratio, Working Capital to Total Assets, Continuous Net Profit Growth Rate, Working Capital/Equity, After-tax net Interest Rate, Revenue per person,Bankrupt?
0.000399519658089,0.8400427074612,0.227947433109577,0.79597604569439,0.6358090985055,0.374757036165544,0.0264132439517403,0.165123293869241,0.179554169651511,0.562353273617413,0.0003150315031503,0.303600902890453,0.014143078299204,0.216942994862796,0.0072369800928332,0.0004463336714878,0.869274722616924,0.130725277383076,0.781630746575921,0.533634976013955,0.931846006481452,0.166151992166905,0.0455093210933793,0.276974860487935,0.562503346003533,0.621532056243395,0.179554169651511,0.0283377811795444,0.002230152407925,3180000000.0,0.280027735759062,0.0016463365169906,0.354560050654666,0.330013817688098,0.0038408083349395,0.263206440232806,0.791646610915239,0.217587205850354,0.734958985448402,0.809306844943291,0.202444075613589,0
0.0005165307559515,0.845201079449287,0.288645173489647,0.888738451299417,0.630630744784318,0.37074435843009,0.026796425142362,0.234582610662846,0.221566727065863,0.565183392218113,0.0002290229022902,0.306157110576527,0.0359013512251771,0.198656497184001,0.0017964781732461,0.0001845854505814,0.951567554494059,0.0484324455059407,0.783269487558004,0.707806367204536,0.966244642866536,0.235444754086013,0.0104995466695652,0.276974860487935,0.686974677445259,0.62504620971368,0.221566727065863,0.0793265884877396,0.0053176354005211,0.000118180496772,0.276082303494791,0.0018034557696495,0.417064290721603,0.327092971807197,0.0035060310632729,0.26554071380283,0.790838572369658,0.217638677072324,0.733913520355249,0.810922073241737,0.0253102830368815,0
0.0003407520881452,0.830394219160948,0.190224071097665,0.75817636684046,0.629910891631622,0.408288841221876,0.0266255295083142,0.135676042530729,0.152838059921622,0.56422186686668,0.0003430343034303,0.303291286585058,0.0015214961090091,0.0254634205585501,0.041494086212714,7110000000.0,0.75641684554222,0.24358315445778,0.781407868819879,0.475359790667248,0.918867828377182,0.13655193191233,0.130540794514232,0.276974860487935,0.508378392847583,0.624867894157085,0.152838059921622,0.0134381098728277,0.0019360303468271,8300000000.0,0.304871344475616,0.0025634347634885,0.371531625245924,0.339094633605176,0.0024672070445253,0.263241407713049,0.71229811305343,0.217520808604502,0.723223614119857,0.809064157086746,0.0558024763891133,0
0.0004553675653222,0.840633676058364,0.218492956414862,0.802209476968754,0.632276612649142,0.378679126694596,0.0273183329487706,0.173855666993439,0.169693649656567,0.566835460018487,0.0003930393039303,0.303427846469951,0.002498602264884,0.0431697043909085,0.0095705778823443,4460000000.0,0.848535235964567,0.151464764035432,0.781641974674462,0.547808547754034,0.933958551335254,0.174813587406794,0.0003056455847895,0.276974860487935,0.560683120081375,0.625498032550389,0.169693649656567,0.0239847721417756,0.0022958904813315,0.0002153151516532,0.281719944037322,0.0112391500189995,0.394835033129056,0.331114482546699,0.0005620200257677,0.264239923537777,0.7197791007332,0.217606697950016,0.729320459754334,0.80937871387935,0.0060426244436937,0
0.0004762294287926,0.842081532936758,0.241089155715231,0.833311387033687,0.63062629279051,0.36963718146295,0.0268013567390096,0.176593017117864,0.197463233744891,0.565206566778389,0.0004310431043104,0.303586642654685,0.0084725882829046,0.0658783151727494,0.001601327752396,0.0004077522863253,0.956072195180942,0.0439278048190586,0.78172927314062,0.59419973833406,0.945225744716585,0.177600361527454,0.0007885137871576,0.276974860487935,0.58964612666631,0.623762329419174,0.197463233744891,0.0871086582677643,0.0024335956842729,0.0001367979722909,0.275940481248049,0.0024165624186118,0.393828723909455,0.327447112011992,0.0026173495784849,0.264253133474757,0.756347179839374,0.217617744800505,0.732198244700376,0.809435610120396,0.0289734588663837,0
0.0017322084363679,0.841997933312717,0.246194573130377,0.836447263093842,0.63061225188696,0.36963718146295,0.0267911566924924,0.198997059045321,0.229278159369601,0.565158395757604,0.0,0.304238988016326,0.0126848375009849,0.0370304628151547,0.0003510883739592,0.0002435922749475,0.989116304380687,0.0108836956193125,0.782581626171126,0.646696467509812,0.944777783331502,0.254123672516382,0.0048392433583113,0.276974860487935,0.633759837250388,0.623371098928252,0.229278159369601,0.28500429549826,0.0102841296675546,705000000.0,0.275033583606513,0.0023900912401747,1.0,0.326588784375936,0.0026457549227476,0.265271075677398,0.753907112904743,0.218735500905034,0.732060038843769,0.810228772363998,0.280084602617393,0
0.0004444874547084,0.840223023087756,0.216791150609814,0.798928284844877,0.63067663456665,0.36963718146295,0.0268057989890922,0.171495362340698,0.20850364502128,0.565227259158259,0.0,0.303589784740533,0.163853509776757,0.0408118651933199,0.0029309039841691,227000000.0,0.928349003839526,0.071650996160474,0.781967729883388,0.535815525512429,0.932361688593011,0.172478722602998,0.001703026775524,0.276974860487935,0.519192676267466,0.624423095037034,0.20850364502128,0.0537672447498723,0.002500329121986,0.0003345363768704,0.276904831804414,0.001579731616407,0.41335564550779,0.326208028802097,0.0040031245878688,0.263971062467461,0.759782176877206,0.217595037201256,0.732421183677037,0.809677907384898,0.0152020328128901,0
0.0004461094895476,0.840761034486191,0.220005672686017,0.804091947805186,0.631378679744113,0.376245574088033,0.027036896612594,0.174413694291532,0.179259196831149,0.566109065542259,0.0002450245024502,0.303544103646294,0.004776799849112,0.086400927181417,0.008327633846743,0.0001853419483296,0.858904979290746,0.141095020709254,0.781599588602469,0.547863061491496,0.93762174079835,0.175416133162612,0.0013874513357562,0.276974860487935,0.54617484876064,0.623358721529966,0.179259196831149,0.0260051972601629,0.0023214168490129,7600000000.0,0.280818366178459,0.006178885392606,0.393693041767486,0.331004286343728,0.0010225923934546,0.264385232844566,0.734893889664439,0.217665751645212,0.730683810031567,0.809341607635189,0.01968185890751,0
0.0004047600783387,0.841233537719259,0.230027417982415,0.813287393756661,0.630631429706442,0.369795988664297,0.0267954659126,0.186245381192972,0.21233829168598,0.565178859580503,0.0002480248024802,0.303528151518147,0.0045075801438926,0.0173673896689437,0.0044191539226146,4610000000.0,0.903709526256916,0.0962904737430843,0.781711308182954,0.558929350196249,0.937257717982806,0.18716577540107,0.0030426303213965,0.276974860487935,0.544354622838482,0.62383013811375,0.21233829168598,0.0395406562130796,0.0023725275271392,0.0002394831788795,0.277984143597673,0.0065819304320352,0.39370434861265,0.32696404208515,0.0009617237986061,0.263091436075561,0.767119307159744,0.217601176183955,0.732933565603352,0.809445244724143,0.0031931612884273,0
0.0004439883670655,0.841255029220112,0.22652926160537,0.821468203916394,0.63061225188696,0.36963718146295,0.0267911566924924,0.18052183093281,0.190468164004888,0.565158395757604,0.0,0.303530326808349,0.0007926742513777,0.0008106956871967,0.0002042695993944,0.0,0.993560480091907,0.0064395199080932,0.782175870760094,0.574411251635412,0.939806872187495,0.182646682232432,0.0024568960190501,0.276974860487935,0.556079019219444,0.623985542425232,0.190468164004888,0.403530652539647,0.0035945100822046,0.0001044197539972,0.274927411440345,0.0,0.685986296103661,0.326309117787958,0.0,0.265337125362302,0.758300966251118,0.217657070791838,0.732244229263839,0.809873984590884,0.146468281362455,0
0.0005353214057043,0.846444999805788,0.324194005861775,0.907151019899322,0.630628005095821,0.37150819870136,0.0267955987185423,0.264678380212654,0.237031730647676,0.565179487617107,0.0001750175017501,0.330079502022899,0.0075795929992568,0.0308287321687027,0.0021895147685096,4920000000.0,0.943011760437766,0.0569882395622336,0.795912326515351,0.752998255560401,0.969844434198207,0.26557204187693,0.0105017769841688,0.276974860487935,0.733925799025644,0.623612708836927,0.237031730647676,0.0676519075379139,0.0071242387997394,0.000496427468339,0.276367159619846,598000000.0,0.399629135478619,0.326870589958194,1.0,0.26606755717183,0.747605378126852,0.217636795557086,0.731764967631699,0.822551039964336,0.010246316995432,0
0.0004677698932466,0.842152808964402,0.232674671456935,0.83006118747415,0.630702319146313,0.37263103271652,0.0268197018753221,0.183236558328934,0.18195609118874,0.565290925322839,0.0001570157015701,0.304026051275457,0.0041495650875688,0.0223973507996908,0.0030503652231007,0.0011150776809712,0.926142032227832,0.073857967772168,0.781848150633924,0.591310510248583,0.942753791766837,0.184228364841455,0.0018650705048604,0.276974860487935,0.573317629423417,0.62374676530305,0.18195609118874,0.0521348126723015,0.0026569685606096,0.000147783439212,0.27699145528108,0.0061600993950054,0.391341217973361,0.327173141726635,0.0010266502997778,0.263911229223489,0.751391011036396,0.217592017485442,0.731962947118627,0.809569973783462,0.0251046516751612,0
0.0004552427934115,0.844686820816812,0.276637988087359,0.859853125720282,0.630637936466624,0.371112299058564,0.0267971529241674,0.23715406077973,0.216004382453331,0.565186825737497,0.0001900190019001,0.304063998004534,0.0053894320683447,0.0447507321196358,0.0051924602631794,0.0003010861038172,0.892916528101097,0.107083471898903,0.781939378934571,0.646096816397732,0.954886893525884,0.238080891767719,0.0056639686246091,0.276974860487935,0.631618394989025,0.623411660596452,0.216004382453331,0.035285824970359,0.0068920749183713,1680000000.0,0.278545053034369,0.0018282191301229,0.430146310576423,0.327988484813149,0.0034593651405557,0.264621457599988,0.757157631285995,0.217615607770852,0.732345711714897,0.809666580215628,0.0686103726334033,0
0.0004391222625479,0.838074384798636,0.203365793703318,0.778898893855055,0.62908179340009,0.382351822815898,0.0264798152031431,0.160055802729809,0.158021153765117,0.563053798406329,0.0003690369036903,0.30348827119778,0.0062591274366592,0.113805839096512,0.0136605294595063,4610000000.0,0.822414366478217,0.177585633521783,0.781376851197659,0.509430876580898,0.919473905487966,0.159749943511335,0.0109014846082706,0.276974860487935,0.534396916323144,0.623961425978643,0.158021153765117,0.0199076279633303,0.0019720587907743,0.0001023382971069,0.284685804798849,0.0012970877434174,0.384500576649103,0.332506153867983,0.0048755744473638,0.263815651444157,0.717660939127672,0.217587534368887,0.728539854186561,0.809152821480688,0.0162478151667817,0
0.0004325842144268,0.839574533671528,0.211402098893826,0.78851123696401,0.629698908234134,0.372956475643225,0.0265670848439317,0.166360003016364,0.16885087016982,0.563802466658587,0.0002600260026002,0.303545795538673,0.0057510396492499,0.0582883169356531,0.0031889767369755,2420000000.0,0.923662968225655,0.0763370317743447,0.781440711008112,0.520224596598343,0.931667631520651,0.167357083678542,0.0015387837200956,0.276974860487935,0.526955404464907,0.622016463978614,0.16885087016982,0.0503886926006019,0.0021450424375191,0.0003110621686074,0.277091907003709,0.0018427355828142,0.390323601908595,0.328082227402167,0.0034309597962931,0.263789231570195,0.720728355918992,0.217299911415143,0.730251740207392,0.809187714369933,0.0039921860082546,0
0.0004464588508976,0.840129789145949,0.210645740758249,0.79637765557852,0.635778619470966,0.400875228984327,0.056234262105695,0.169414071337003,0.168682314272471,0.570022655091634,0.0008180818081808,0.303223127492067,0.0009645682687927,0.0234689773420969,0.0317575392808616,2120000000.0,0.769326117846238,0.230673882153762,0.781506535735809,0.548789795028347,0.930435132706356,0.170369812457634,0.0050773163856819,0.27697180132458,0.536270678301836,0.623152712935349,0.168682314272471,0.0144169615736439,0.0022323651815406,0.000650339641728,0.29781058496176,0.0016779311493187,0.394541055154791,0.341356801816636,0.0037677660211214,0.264396111616197,0.647228271431457,0.217610646809157,0.712917444984816,0.809315177573559,0.005143721633888,1
0.000459909262872,0.84100054723236,0.223692918596956,0.811268556277778,0.63061225188696,0.36963718146295,0.0267911566924924,0.1788402081291,0.188150520416333,0.565158395757604,0.0,0.304689273088107,0.0030428635984951,0.0039440412021699,0.0031999197512288,1060000000.0,0.923451340810835,0.0765486591891647,0.782613345549504,0.557402965547318,0.943806627197321,0.179784589892295,0.0047423305759162,0.276974860487935,0.542052572407516,0.624221892089459,0.188150520416333,0.0502576435433179,0.0028490537920071,0.0003798658824816,0.277099799631878,0.0011519232165043,0.461081838945297,0.326407622170197,0.0054903472553336,0.264005252892588,0.764786817212518,0.217597360059575,0.73271206925492,0.810269133541857,0.0348721413568732,0
0.00044054466233,0.840056987608948,0.213954807601399,0.796151207256429,0.634935137874824,0.37461500437279,0.0638648212510061,0.169014403137018,0.178964224010788,0.570057592714676,0.0006130613061306,0.303367905139945,0.0040063408651533,0.0143122210324175,0.0069916741899889,1970000000.0,0.871784019106932,0.128215980893068,0.781542746353605,0.537287396423899,0.931438495174432,0.169993221360247,0.0015733069082859,0.276902705841117,0.527169548691043,0.623717074855965,0.178964224010788,0.0289607895330957,0.0022313986157849,0.0008249507475263,0.279849890725812,0.0015694847086249,0.392845028380181,0.327045579736094,0.0040274720258082,0.264072079632608,0.747354754755027,0.217621945855692,0.731685298094636,0.809312443429252,0.0035045459218894,0
0.0004271441591199,0.839876166390129,0.212063912262456,0.793400788302336,0.623282557773181,0.372597481899334,0.0260791548629328,0.167528843978584,0.199317348615735,0.554752005214473,0.0005720572057205,0.303397634106037,0.0009185047965002,0.0129443217148173,0.0035464485359158,1820000000.0,0.917465308220213,0.0825346917797865,0.781477763733298,0.528401657217619,0.931297356391484,0.168486856970701,0.010911945614777,0.276971997089006,0.519299748380534,0.623555143397599,0.199317348615735,0.0464873975765177,0.0022146112465897,0.0008945639168578,0.277351302219752,0.0013944333673473,0.392064856063861,0.328908855541399,0.0045347103162123,0.263894134010925,0.713605211642473,0.217472201135001,0.729794945870911,0.809244220018936,0.0047823979554367,0
0.0004635526026646,0.840094798341972,0.215278434338659,0.796674119132078,0.637840235065273,0.37278312975443,0.027130410865447,0.170024885001131,0.216172938350681,0.566382918928631,0.0005760576057605,0.303527909819236,0.000855593002243,0.0042488918170687,0.0056493311082537,1970000000.0,0.887081657949633,0.112918342050367,0.781581202591108,0.532762756214566,0.934675972327575,0.170972358213452,0.010447419554741,0.276947588201617,0.53461106054928,0.623581951665085,0.216172938350681,0.0333066626289547,0.0022364945271473,0.0005402536995294,0.278876451808369,0.0003979215855381,0.392189231360666,0.327288844192354,0.0158948190681018,0.263695207901096,0.734557210937006,0.21756397063043,0.730848243522419,0.809321036454216,0.0035251090580614,0
0.0004700407420215,0.841569973947329,0.237685544105134,0.820325894327129,0.630706771140121,0.36963718146295,0.0268137431691221,0.193386622426665,0.224937845012852,0.565263839162602,0.0121092109210921,0.305405910360158,0.010551538894003,0.006542971822522,0.0032135985190454,1290000000.0,0.923209480908184,0.0767905190918161,0.783080153746353,0.57435673789795,0.955668573224163,0.194321006251412,0.0041691141067858,0.276974860487935,0.556882060067455,0.624255059122986,0.224937845012852,0.0500905137098279,0.0044923944210883,0.0001111266706437,0.27710994058499,0.0004508639424123,0.428993012369689,0.326279542499871,0.0140281821594149,0.264059646750744,0.755173933397681,0.217599125431897,0.732175242340122,0.81071284610361,0.0149258992700087,0
0.0004763292463212,0.841683582635459,0.224165642431691,0.825289500773119,0.630655401980795,0.36963718146295,0.0268027376194223,0.180371012744137,0.174497492731027,0.565213017467472,0.796079607960796,0.303406576965755,0.0017060883264034,0.0063918522315498,0.0018739911908735,0.00012784811946,0.949814070199837,0.0501859298001632,0.781808150532871,0.583406018316616,0.94046515699181,0.181366272501318,0.0075788466340491,0.276982039207958,0.568285240109214,0.625593773750867,0.174497492731027,0.0766642447960877,0.0025059168815393,0.0001361041533275,0.276138450761657,0.0009734562392994,0.400838967911173,0.326796689012728,0.006492650117172,0.264987450559868,0.805722226235893,0.217704709297583,0.734670658833396,0.809593148911394,0.0075877972474773,0
0.0018683595453331,0.838710131131693,0.191736787368819,0.777710567731163,0.629019123025712,0.374742497478097,0.0265289128000987,0.162174798280673,0.237242425519363,0.563495232833682,0.0004070407040704,0.303434855738379,0.001630914402679,0.0351549737032826,0.0052380561559014,3330000000.0,0.892311878344469,0.107688121655531,0.781347377438989,0.506378107283035,0.910164428934833,0.1462679822249,0.0004423847212546,0.276965307462405,0.514481503292467,0.623591265392757,0.237242425519363,0.0350746314362323,0.0021890558068264,0.0011790296918669,0.278577899474294,0.0003996294035018,0.390267067682775,0.330918651699959,0.0158298925669301,0.264867007016808,0.662174269838622,0.217610394613111,0.72617130741263,0.80910542964604,0.0026144558847289,0
0.0004436889144798,0.840709440979658,0.219060225016545,0.80835002312259,0.631018410706703,0.370795803016442,0.0272528499625598,0.17065832139356,0.204795415279592,0.566690483714955,0.0006300630063006,0.303593651923114,0.0194530610251649,0.0881356384740173,0.0014672758277934,2190000000.0,0.959216373915409,0.0407836260845905,0.781779097827896,0.554186655037069,0.935215209645006,0.171650222188747,0.0050873802900916,0.277008117860648,0.541035387333369,0.621421008565234,0.204795415279592,0.0935204413784492,0.00238451397282,0.0002449180940931,0.275843544657705,0.0004568413052852,0.392641505167228,0.326901521527268,0.0138496342811926,0.263851395979517,0.76482458006549,0.217576361420375,0.732602504889537,0.809654081270226,0.0043593848684693,0
0.0004507010958617,0.840952003539036,0.219722038385175,0.809910220619183,0.63061225188696,0.36963718146295,0.0267911566924924,0.176630721665033,0.18052336606127,0.565158395757604,0.0,0.303628214867432,0.0127299795919039,0.0487180253581124,0.0037206248461138,5300000000.0,0.914562989388397,0.0854370106116032,0.781662185251836,0.554840819886611,0.942273968553362,0.177600361527454,0.0014427052804696,0.277004474797888,0.540607098881096,0.623828537484491,0.18052336606127,0.0448531946871918,0.0022664280787054,0.0008544380534723,0.277477332358652,0.0009102669746431,0.393240767960924,0.326917924082237,0.0069491645785357,0.264270228687321,0.803212736604647,0.217612906618464,0.73498234871683,0.809439385843486,0.0039863108264911,0
0.0004549682952079,0.841142603530552,0.225016545334216,0.816254155256272,0.63105573896248,0.370695150564884,0.0269442922843471,0.176012367091471,0.178542834267414,0.565796159726341,0.0008010801080108,0.303531293603994,0.0209238270991849,0.109963192909058,0.001532933913313,469000000.0,0.957674517036007,0.0423254829639931,0.781801834727442,0.567051897078064,0.939955132023241,0.176997815771635,0.0009602001789198,0.276992532045121,0.580759141281653,0.623805350879,0.178542834267414,0.0902746201755921,0.0022812263208726,0.0008558256913992,0.275890675676232,0.0012526844763616,0.394292304561181,0.327025045368382,0.0050460065129396,0.263717742499475,0.78486620837655,0.217586475809168,0.733576612755206,0.80949263655879,0.0044093239134585,0
0.0006860209194581,0.841125463525038,0.221802023258013,0.811690129467032,0.63070814098437,0.36963718146295,0.0268141828385525,0.176728753487671,0.170157178374278,0.565265847958635,0.0008210821082108,0.303577941493878,0.0064453073346911,0.124779032911254,0.00444286378683,0.0001051531870115,0.90337696889077,0.09662303110923,0.781682816882906,0.558111644134322,0.935412703865943,0.181215636062363,0.0003283007262721,0.276974860487935,0.546121312704106,0.623782692295289,0.170157178374278,0.0393916575931893,0.002261103603419,0.0008761777143267,0.278001020207302,0.0074862200438055,0.392811107844689,0.330199604531146,0.0008440445152323,0.263828084326021,0.785887691149523,0.217607481085106,0.734088634642379,0.80941712209699,0.0025380785218042,0
0.0021335248099711,0.840752838190372,0.220762030821594,0.801902361172654,0.632693045300749,0.381135046512616,0.0275798405947277,0.176630721665033,0.188951160928743,0.567311839899247,0.0006060606060606,0.303454916748019,0.0011885532125225,0.0254444636571028,0.0145131726534074,6580000000.0,0.818091120718324,0.181908879281676,0.781610535998547,0.55658525948539,0.933892539245796,0.181667545379227,0.0009370343757135,0.276943559853648,0.546014240591038,0.623399377914454,0.188951160928743,0.0193442634619618,0.0022632206598276,0.0003070148913207,0.285304308406425,0.0005994441052528,0.393455598019041,0.333909657452484,0.0105464985340813,0.264286546844768,0.674103689268395,0.21768982309413,0.723769784998976,0.809353195199155,0.0050144676350924,0
0.0004032877697924,0.838679922306398,0.198071286754278,0.779123483360021,0.628055437596745,0.377218547786429,0.0262974757829288,0.160681698212804,0.175213855294762,0.560740560542013,0.0007160716071607,0.30341286113745,0.00021635523517,0.0045294835645218,0.0068120263726643,8850000000.0,0.873688665840312,0.126311334159688,0.781251377196462,0.511665939816834,0.926250760495367,0.161632898998268,0.0061909208828447,0.277221033488211,0.491675143208951,0.622513412277313,0.175213855294762,0.029444909249669,0.0020439334164558,9380000000.0,0.279719656455237,0.020644957453985,0.386626263539947,0.331283731205063,0.000306371927404,0.263713857223893,0.766403596905594,0.217359817931179,0.733060890605569,0.809122485498619,0.0145175741374499,1
0.0004010668297818,0.837695045102869,0.190318615864612,0.780624747096527,0.627161614224463,0.386230297282607,0.026194377440294,0.152032275092376,0.184568707597657,0.558620966620502,0.0006830683068306,0.302983845569864,0.0005622598277432,0.0101009379178981,0.0211628776479815,3930000000.0,0.792726063427759,0.207273936572241,0.781175166477613,0.515045791539468,0.926298487920815,0.153046621977856,0.0076455190653478,0.276661510538257,0.497671181540768,0.62121184171753,0.184568707597657,0.0164990633959437,0.0020480567811514,0.0001300910556443,0.290126802427049,0.0083443985705563,0.390199226611791,0.334482664705375,0.0007588284824444,0.263849841869284,0.709829299852472,0.217589186916662,0.726367239266525,0.808988903019641,0.022419693609271,1
0.0004506511870974,0.840359001414538,0.216412971542025,0.801555393400873,0.63061225188696,0.36963718146295,0.0267911566924924,0.171638639619938,0.173191184526569,0.565158395757604,0.0,0.303533952292019,0.0394785588905567,0.170995343919002,0.0020417840760904,9380000000.0,0.946155939172235,0.0538440608277655,0.781585413128061,0.5402856519843,0.936323000754433,0.172629359041952,0.0011653881378861,0.277014057250508,0.531880721666042,0.623892231558878,0.173191184526569,0.0715634279467178,0.0022684391380037,0.0001421172510106,0.276259640227142,0.0002860595089169,0.395705660206689,0.326906818813989,0.0220932709768395,0.263947750813965,0.782032222864736,0.217580559157193,0.733511538092801,0.809329238887136,0.0456149112113156,0
0.0004629786518754,0.841194536298888,0.224449276732533,0.810129104904126,0.631436898124683,0.373479868391328,0.0270791086399701,0.179322826332856,0.204331886561881,0.566237398177895,0.0005820582058205,0.303656010242233,0.0085672208306283,0.102030311604034,0.0069168969259249,0.000138439087936,0.872570063790549,0.127429936209451,0.781628500956213,0.559692542520715,0.935700239037513,0.180311817428636,0.034672856670259,0.276616163030827,0.540553562824562,0.623665939810841,0.204331886561881,0.0291597606925726,0.0023160852327834,0.0002069893240919,0.279795558637902,0.0015447213481515,0.392517129870424,0.329094464764109,0.0040944274801416,0.264107824167968,0.741254600797403,0.217600396367234,0.731243759436291,0.809389129667184,0.0293994095442328,0
0.0004729853591142,0.842098963322266,0.217358419211497,0.822165744661875,0.631133820084656,0.375246878096461,0.0269814611108682,0.183915240177965,0.187897686570309,0.565927334416694,0.0005530553055305,0.303759457376276,0.0056570782587569,0.0854354936391544,0.0063469482669001,0.0001823159573365,0.878797956283823,0.121202043716177,0.781586535937915,0.583078935891845,0.945874818743742,0.184906228816751,0.0136010860452455,0.280502191284912,0.534396916323144,0.623668667530096,0.187897686570309,0.030823673121501,0.0023176270909627,0.0003602076785175,0.279382306045739,0.0010537236835925,0.391997014992877,0.329749692887686,0.0060036724052225,0.26436425235642,0.755519430923941,0.217577871278282,0.732265760159776,0.809442510579837,0.0068769002541016,0
0.000447407117419,0.841066245088546,0.218492956414862,0.809933145282969,0.631822851741757,0.374969524674389,0.0272110343990651,0.176525148932961,0.175466689140786,0.566591178908096,0.0006540654065406,0.303505190121572,0.0007442921493642,0.0123862536334358,0.0053219525985099,0.0016363046295392,0.891223508782538,0.108776491217462,0.781587237694074,0.561927605756651,0.936285883335017,0.177525043307976,0.0097559206401594,0.277005073542355,0.535735317736496,0.624188039135786,0.175466689140786,0.034694089774788,0.0022963927763163,0.0001156364939061,0.278638515892443,0.0151585922456525,0.403269939621447,0.329855473154821,0.0004179643512929,0.263761257586001,0.872944419446323,0.217581475027045,0.739921400567298,0.809347336318498,0.063813286723558,0
0.0004893554337992,0.842313581144105,0.230594686584098,0.830270344600793,0.63116429911919,0.371883967853844,0.0268918481082607,0.191878440539929,0.192954363490793,0.565596746195135,0.0007640764076407,0.303594135320936,0.0018299734696612,0.0199342226029814,0.0039057441705651,0.0004478466669843,0.911569973093086,0.0884300269069142,0.781611378105938,0.595180985608373,0.951720269459035,0.192814641861866,0.0057094412441194,0.280183540656275,0.561646769098988,0.623729272611345,0.192954363490793,0.0432629315484129,0.0023406701231942,0.0001351790613762,0.277611945923962,0.0018581059444873,0.401404310169377,0.328344780703498,0.0034025544520304,0.264215834829164,0.751355559845789,0.217599261485027,0.731964446008264,0.809370120854386,0.0788743151741257,0
0.0004431399180727,0.841509644475111,0.230311052283256,0.821086968307984,0.630616703880769,0.369848551611222,0.0267922644939687,0.181901817359174,0.183936622982597,0.565163672456264,0.0001950195019501,0.303510507497621,0.0051718301040634,0.0469899720330447,0.0023600434072898,0.0001217961374737,0.93947455936149,0.0605254406385101,0.781685062502614,0.57375708678587,0.943963437958658,0.182872636890864,0.0041355066636313,0.277140910321513,0.57717222549387,0.623771369911071,0.183936622982597,0.0637364966947074,0.0023627455374098,0.0001352946978701,0.276490530019517,7860000000.0,0.407724836616087,0.327768640166814,0.0805920485325596,0.263702201397145,0.759423306191062,0.21760068174697,0.732378578985106,0.809399285060323,0.0436055990482206,0
0.0004249481734914,0.839263480641924,0.2023258012669,0.787561095688047,0.6262992972699,0.378248557874041,0.0262465689825403,0.160757107307141,0.19459778348995,0.559800620478982,0.0005550555055505,0.303547729129964,0.0012892003115094,0.0297101755432013,0.0091529195050109,0.0001422215766774,0.851860809626024,0.148139190373976,0.781470605820478,0.522841255996511,0.931785420910339,0.161708217217745,0.0040188193809956,0.280026139937293,0.507039991434231,0.623599680592804,0.19459778348995,0.0246036021272669,0.0022006653733589,0.0004635867040696,0.281416872329649,0.0022218711707519,0.390380136134416,0.332621216323925,0.0028466212857476,0.263722404830175,0.761620689955483,0.217268665652389,0.732833358756943,0.809247605149982,0.0061043138522098,0
0.0004919007807776,0.843273892526512,0.242885506287227,0.833124739115753,0.630664648429474,0.36963718146295,0.0268037864020236,0.200550486388658,0.187434157852598,0.565217905656064,0.198652865286529,0.303556913688594,0.0038441528706462,0.0907392359996494,0.0080276128726324,0.0006823609689525,0.861625903195574,0.138374096804426,0.781608150027607,0.601995202791103,0.943680230895922,0.201476237101755,0.0178396254911108,0.272880857594366,0.607741313774827,0.623716492861196,0.187434157852598,0.0265847990622596,0.0022657042792745,0.0003055116168999,0.280600850686853,0.0001519957987678,0.395083783722666,0.332373472574439,0.0415732502815173,0.264263235191272,0.746388632985459,0.217600930624647,0.731595986481159,0.809350591252197,0.0268319551136113,0
0.0004103498599385,0.83860639264362,0.204689420440579,0.782819838749066,0.628042766537445,0.37704743861878,0.0262833128201124,0.161586607344846,0.167460284016687,0.560496561314691,0.0007430743074307,0.302753023109558,0.0008833669687733,0.0113158610524257,0.0124513263845193,1290000000.0,0.829095746288962,0.170904253711038,0.781050394232575,0.516572176188399,0.926844786063552,0.162612035851472,0.0344222585360459,0.276967276826899,0.49809946999304,0.621721073249358,0.167460284016687,0.0208368294709078,0.0020207033169727,0.0001237310484795,0.283809232548053,0.0069704590187731,0.383324664752041,0.330395780322782,0.0009069420632424,0.263943865538383,0.702103706571105,0.217589611667898,0.727202687967787,0.808853888369836,0.0802021062526622,0
